,locID,lat,lon,data
0,1156874,36.69,-76.66,122569.53943145089
1,1113811,39.01,-78.02,115514.13029567503
2,1009148,36.81,-82.54,117341.79361591424
3,1055484,36.69,-80.38,120422.48187463089
4,1058204,37.65,-80.26,114359.371074319
5,1137767,37.17,-77.26,121084.44529096983
6,1191630,37.65,-75.62,121300.7114546991
7,1137138,38.61,-77.3,116583.86230787548
8,1162065,36.73,-76.5,120992.61807363914
9,1089794,37.65,-78.94,121941.10046363581
10,1013866,36.81,-82.3,119101.77176253866
11,1010407,37.17,-82.46,115634.8488523198
12,1150451,37.05,-76.86,121603.75821525975
13,1098860,37.69,-78.58,121469.83054220176
14,1068107,37.77,-79.86,116591.25797065313
15,1055695,36.61,-80.38,119110.44593689605
16,1178138,37.21,-76.02,121776.42607803718
17,1090598,38.41,-78.9,118901.71919677044
18,1044253,36.97,-80.9,119113.91276948432
19,1117419,37.01,-77.9,122190.12918422262
20,1114238,38.01,-78.02,119580.89077408203
21,1123798,38.17,-77.7,118838.96197803065
22,1150864,37.49,-76.86,120351.0153048717
23,1100960,37.49,-78.5,121223.60880440578
24,1085165,38.21,-79.14,120689.58436320517
25,1119947,37.81,-77.82,120379.68225885778
26,1054263,37.13,-80.46,120217.14598510027
27,1115010,37.97,-77.98,119486.67608406195
28,1120006,36.77,-77.82,122819.08843769967
29,1101630,38.97,-78.46,114775.96682579354
30,1056852,36.85,-80.34,121945.17830160494
31,1094833,37.69,-78.74,121550.90118667544
32,1070624,38.25,-79.74,116253.11747762946
33,1136856,38.73,-77.3,116977.69809206181
34,1159683,36.73,-76.58,122028.73497841049
35,1176442,37.17,-76.1,121193.77249178576
36,1026030,36.77,-81.7,119959.60717303368
37,1112545,36.61,-78.06,124578.48420389179
38,1176697,37.57,-76.06,121793.14622994684
39,1081087,36.93,-79.3,123132.66685904741
40,1111684,38.13,-78.1,119355.5814959957
41,1130185,38.21,-77.5,117999.53917082447
42,1111478,37.69,-78.1,120896.27139827359
43,1116726,37.01,-77.94,122066.54693269027
44,1060000,36.89,-80.18,120442.12125160481
45,1057857,36.57,-80.3,122176.36302420344
46,1102192,37.81,-78.46,120393.06750748931
47,1057828,36.81,-80.3,119958.94294495956
48,1126246,37.29,-77.62,121866.7283562815
49,1076514,37.17,-79.5,122310.00723054081
50,1136470,36.85,-77.3,121340.67080440531
51,1163385,37.97,-76.46,119797.19156950439
52,1114333,38.17,-78.02,118639.74090503411
53,1092268,37.81,-78.82,120262.01507424905
54,1133682,38.17,-77.38,117919.39015466935
55,1155024,37.73,-76.74,120054.79489921036
56,1183416,37.89,-75.86,120006.28254744918
57,1183387,37.49,-75.86,122691.5970221104
58,1099374,37.05,-78.54,123896.25695049198
59,1169315,37.73,-76.3,120651.40432480129
60,1047707,37.33,-80.74,114650.45289995079
61,1139764,36.85,-77.22,121906.20978264547
62,991596,36.65,-83.38,116303.13637744632
63,1181423,37.41,-75.94,122885.72854195388
64,1066325,36.81,-79.94,122046.63094716388
65,1096075,37.13,-78.7,123630.85222749301
66,1113777,37.73,-78.02,119593.45433274025
67,1091027,37.05,-78.9,123614.34559769672
68,1035024,37.21,-81.3,115308.50308426192
69,1088905,36.97,-78.98,123813.235194783
70,1083637,36.57,-79.18,123734.88198969897
71,1109759,38.77,-78.18,117223.21280586335
72,1061244,36.93,-80.14,121052.35156049562
73,1074512,37.17,-79.58,122421.35170396241
74,1051553,37.25,-80.58,116645.95321850023
75,1142022,37.37,-77.14,121514.21331789132
76,1160210,36.93,-76.58,121975.5280516311
77,1007501,36.73,-82.62,119373.72426396483
78,1081121,38.29,-79.3,117676.44992869272
79,1118709,37.69,-77.86,121023.40188391591
80,1102457,36.81,-78.42,124456.29597605593
81,1116761,38.33,-77.94,118768.9934460541
82,1155642,37.01,-76.7,122125.39361312329
83,1083105,38.37,-79.22,117437.60427324503
84,1065237,37.01,-79.98,121979.9967427961
85,1082058,38.01,-79.26,122066.6814870595
86,1066415,38.05,-79.94,115976.58879559416
87,1109494,37.45,-78.18,121124.25472966203
88,1070320,37.33,-79.74,121748.8891170925
89,1061466,37.57,-80.14,115245.45405585245
90,1088830,38.61,-78.98,115620.99396354832
91,1063464,36.81,-80.06,120487.95643258201
92,1044719,37.05,-80.86,115845.21531892885
93,1115571,36.85,-77.98,122450.5302124501
94,1126229,37.57,-77.62,119801.06248316508
95,1074938,37.49,-79.58,121331.08659472493
96,1094591,38.53,-78.74,117791.33504860432
97,1075667,37.45,-79.54,120041.0414603606
98,1027876,36.73,-81.62,116778.75598664569
99,1108376,38.21,-78.22,120016.5825176531
100,1109547,36.85,-78.18,123891.70230112548
101,1067974,37.89,-79.86,116706.42049199106
102,1172493,36.97,-76.18,120245.01711910877
103,994900,36.65,-83.22,118177.05658690423
104,1157123,36.77,-76.66,123371.60380929892
105,1095879,37.09,-78.7,123793.21638883473
106,1107900,37.17,-78.22,123506.51207282668
107,1180367,37.25,-75.98,123509.55357692679
108,1128217,38.29,-77.58,118405.45164238519
109,1060523,36.69,-80.18,120224.36908187605
110,1160007,38.09,-76.58,119007.64212821845
111,1121610,38.37,-77.78,118516.5574581984
112,1132709,37.37,-77.42,121098.92161374954
113,1121568,39.17,-77.78,115106.89572381153
114,1149297,38.17,-76.9,118022.07227691695
115,1091569,38.29,-78.86,120657.63892360161
116,1107323,39.05,-78.26,114347.22057605925
117,1168094,37.65,-76.34,121357.95227744835
118,1017594,36.73,-82.14,118939.03071683444
119,1126676,37.61,-77.62,120043.22983733763
120,1130733,37.45,-77.5,120902.30605039962
121,1081174,38.09,-79.3,120319.57250022961
122,1100615,38.17,-78.5,117552.22640808395
123,1137035,37.33,-77.3,120096.57767771455
124,1170775,36.57,-76.26,122775.6105049589
125,1111405,37.93,-78.1,119358.77737599914
126,1142741,38.01,-77.1,118150.33718964097
127,1175058,37.49,-76.14,121277.28897980432
128,1096235,36.61,-78.66,124594.94486894058
129,1136687,36.57,-77.3,124303.40809769626
130,1066859,37.37,-79.9,119105.82091974783
131,1182377,37.25,-75.9,120902.11180745847
132,1087227,38.49,-79.02,116606.42509717897
133,1096582,37.69,-78.66,120336.64656003364
134,1033053,37.17,-81.38,115498.79291687324
135,1027262,36.93,-81.66,116474.29852654634
136,1200845,37.89,-75.34,121377.44921142896
137,1068659,36.89,-79.82,122194.77246038671
138,1120429,36.57,-77.82,123472.6602856408
139,1023317,37.17,-81.86,115064.5810617588
140,1094289,38.37,-78.74,119666.63106180455
141,1133622,36.57,-77.38,124123.66027626811
142,1105425,37.61,-78.34,121449.57755478179
143,1151945,37.81,-76.82,120583.75836808592
144,1154187,36.61,-76.74,123073.52861063535
145,1137694,36.61,-77.26,124411.35725885388
146,1131727,36.73,-77.46,122328.87516710276
147,1089059,37.61,-78.98,122310.90484483645
148,1070400,37.25,-79.74,122059.91954091623
149,1008542,37.09,-82.58,115700.69615410223
150,1180696,37.73,-75.94,121088.31097947864
151,1017703,36.65,-82.14,120029.6992770185
152,1148063,36.85,-76.94,122579.91610933113
153,1009280,37.09,-82.54,116286.05634906747
154,1134391,36.81,-77.38,121996.21920909974
155,1101058,36.85,-78.5,123393.65458143692
156,1091373,38.33,-78.86,120329.84230700952
157,1051512,37.29,-80.58,116151.68957431031
158,1071212,37.97,-79.74,116318.22675327175
159,1044978,36.65,-80.86,121061.38657399903
160,1072922,37.13,-79.66,121669.46242176103
161,1137224,39.01,-77.3,114959.46991059023
162,1181560,37.33,-75.94,123738.7616845103
163,1122817,37.81,-77.74,120246.77846786627
164,1087328,37.37,-79.02,122090.25529763606
165,1140165,38.69,-77.18,116465.06737190997
166,1150935,36.69,-76.86,123644.78415592351
167,1134810,37.61,-77.34,120202.42619780195
168,1053072,37.41,-80.5,115386.99965002274
169,1023868,36.89,-81.82,116417.96716786202
170,1106261,37.85,-78.3,120060.49414391065
171,1138958,37.17,-77.22,121063.48758126829
172,1142465,36.85,-77.1,122181.29617285164
173,1096682,38.73,-78.66,116441.12206021516
174,1112682,37.53,-78.06,120606.58229655809
175,1116540,38.25,-77.94,119299.94742881553
176,1059737,37.05,-80.22,121467.82710207725
177,1000549,36.85,-82.94,114777.40982408536
178,1088918,37.05,-78.98,123076.09707475598
179,1115730,38.17,-77.98,119938.39274254974
180,1035976,37.09,-81.26,116209.27159663686
181,1124897,36.93,-77.66,121708.1752845887
182,1082488,36.97,-79.22,123850.95099900871
183,1133345,39.05,-77.42,113600.12214907153
184,1055130,36.93,-80.42,121089.36500752074
185,1163240,36.57,-76.46,121527.3456353534
186,1152988,38.05,-76.78,120271.06122025584
187,1056387,36.61,-80.34,120507.29187986162
188,1087666,37.85,-79.02,120172.02332686452
189,1141713,36.57,-77.14,123803.61294966175
190,1017917,37.05,-82.1,115562.71676577581
191,1067991,37.01,-79.86,122128.45456824925
192,1104021,37.81,-78.38,120117.52348948382
193,1039918,37.05,-81.1,116238.0194726528
194,1157630,36.57,-76.66,122694.71485907353
195,1137876,38.09,-77.26,118422.39149973782
196,1144499,37.85,-77.06,119859.00057122232
197,1117440,38.25,-77.9,118774.29127718894
198,1107397,37.13,-78.26,122787.1089886855
199,1179874,37.61,-75.98,121290.35372988593
200,1134801,38.21,-77.34,118195.31989008306
201,1038128,36.97,-81.18,118463.12027689703
202,1014601,37.13,-82.26,116195.57513906698
203,1105103,37.01,-78.34,122831.78430785691
204,1063143,37.33,-80.06,118621.91532139812
205,1128626,38.93,-77.54,114190.81572277784
206,1039618,37.21,-81.1,113660.53646106244
207,1087619,36.85,-79.02,123203.49630151821
208,1055829,36.57,-80.38,120781.47761991581
209,1142336,37.97,-77.14,119355.6025672296
210,1139005,37.33,-77.22,120091.69921799781
211,1135244,38.37,-77.34,117504.3483595469
212,1122595,38.77,-77.74,116387.42678252059
213,1016865,36.65,-82.18,120395.83451928626
214,1115653,37.45,-77.98,121827.99376776644
215,1183004,37.53,-75.9,122765.7325637174
216,1072941,37.85,-79.66,118155.95377770535
217,1075000,36.85,-79.58,123477.95408446979
218,1124730,36.61,-77.66,123402.01078539838
219,1106435,37.29,-78.3,121732.93283510536
220,1082046,38.17,-79.26,119385.56167309519
221,1106255,38.89,-78.3,115631.83438961807
222,1020118,36.73,-82.02,119248.80553057406
223,1116969,38.29,-77.94,119504.88745000641
224,1069846,36.65,-79.78,123046.20939019258
225,1119994,36.69,-77.82,122774.43180250167
226,1136795,37.57,-77.3,119511.90359698373
227,1062754,37.01,-80.06,121225.27189772866
228,1147000,37.77,-76.98,119887.2806417635
229,1109758,38.73,-78.18,115949.46354513335
230,1012337,36.89,-82.38,117127.99454467442
231,1113013,37.05,-78.06,122637.63936833396
232,1121742,38.93,-77.78,115506.04774946718
233,1162558,36.85,-76.5,121537.54504649647
234,1109753,36.77,-78.18,124306.93096760553
235,1104344,37.49,-78.38,121447.7361653286
236,1016013,36.97,-82.22,116251.61994750732
237,1123974,38.81,-77.7,115927.82336160302
238,1094817,37.21,-78.74,123379.88696159341
239,1149968,37.93,-76.9,119318.10256671127
240,1020971,36.93,-81.98,117103.40908745819
241,1132440,36.77,-77.42,121296.97255865597
242,1016941,37.25,-82.14,113680.76811612757
243,1023549,37.17,-81.82,114766.59373934766
244,1062608,37.13,-80.1,120615.83634252095
245,1150026,37.93,-76.86,117228.95852371765
246,1133716,37.49,-77.38,120191.4382056738
247,1086349,38.49,-79.06,115843.37538941325
248,1047381,37.01,-80.74,119082.31085678659
249,1087914,38.77,-79.02,114332.79024277626
250,1042061,37.21,-80.98,114065.43117963936
251,1133551,37.33,-77.38,121223.7376458732
252,1117821,36.77,-77.9,122679.68231784072
253,1095906,38.61,-78.7,117098.13372694394
254,1113272,36.93,-78.06,123128.61568312759
255,1109281,38.57,-78.18,115852.31392923961
256,1070627,36.69,-79.74,123127.52575044957
257,1169413,36.89,-76.3,120602.2067740499
258,1066673,37.93,-79.9,116736.27332771491
259,1182818,37.77,-75.9,120874.11717890363
260,1052655,36.73,-80.54,121468.11778832912
261,1180314,36.93,-75.98,121026.84845387386
262,1139727,36.81,-77.22,121871.61099770029
263,1152753,37.93,-76.78,119868.88038471415
264,1131392,38.69,-77.46,116105.73276540216
265,1117648,36.89,-77.9,123387.86806774001
266,1088946,36.93,-78.98,123514.05856831349
267,1103607,39.21,-78.38,112748.85893519543
268,1138372,37.09,-77.26,121785.77738742414
269,1110423,36.57,-78.14,123454.85052663399
270,1133221,37.09,-77.42,121786.60678082363
271,1035636,37.01,-81.26,115342.00412275226
272,1132829,36.57,-77.42,123658.29399771523
273,1139006,37.45,-77.22,121342.25926875944
274,1066274,38.13,-79.94,115593.43595142747
275,1120899,38.05,-77.78,118474.06727479711
276,1112743,38.73,-78.06,115953.87821472442
277,1106413,37.13,-78.3,122528.80424079493
278,1111097,39.05,-78.14,115481.28778068576
279,1164385,37.77,-76.42,121665.82736131421
280,1128620,38.65,-77.54,116684.29027715443
281,1057694,37.45,-80.3,115766.4496665807
282,1064518,37.61,-80.02,116363.04716741153
283,1100168,38.85,-78.54,115670.615472049
284,1158741,37.37,-76.62,119939.14750916061
285,1023299,37.13,-81.86,115591.41047704693
286,1078981,36.65,-79.38,123477.6536272726
287,1128082,38.37,-77.58,118008.40855859047
288,1033367,37.25,-81.38,114975.45258763203
289,1142121,37.69,-77.14,119930.61703342742
290,1045695,37.05,-80.82,116907.83121869192
291,1127329,36.81,-77.58,121841.42960107011
292,1115721,37.73,-77.98,119929.25813018795
293,1142020,37.45,-77.14,121006.90543928661
294,1174876,36.89,-76.14,120483.73913073757
295,1101099,36.61,-78.5,123141.73004849003
296,1083227,38.05,-79.22,122275.94019203649
297,1065696,37.81,-79.94,117078.27015344128
298,1148273,37.01,-76.94,123296.0814584474
299,1101505,37.37,-78.46,122191.3245398393
300,1089628,36.85,-78.94,123078.9301493273
301,999863,36.77,-82.98,116891.80476018312
302,1130161,39.25,-77.5,115000.36566539595
303,1170714,37.65,-76.26,120744.15009646803
304,1043200,36.85,-80.94,119360.30712687965
305,1011214,37.13,-82.42,115899.82360192474
306,1066084,36.57,-79.94,123719.65022058983
307,1132992,36.93,-77.42,121272.71136900428
308,1169709,36.97,-76.3,119803.56604136007
309,1040886,36.73,-81.02,119736.4269890289
310,1102733,38.29,-78.42,117729.86088958292
311,1050929,37.41,-80.58,114124.51542269159
312,1109099,38.37,-78.18,119172.97883882672
313,1162064,37.85,-76.5,120856.49674424746
314,1078599,37.77,-79.42,121270.67414169913
315,1122172,37.37,-77.74,121278.30969049712
316,1032313,36.77,-81.42,118014.77220897334
317,1066778,37.85,-79.9,116818.06876303899
318,1086081,38.41,-79.1,118124.57772720722
319,1060310,37.25,-80.18,118258.81739611963
320,1079856,37.69,-79.34,121523.62848057355
321,1063480,37.85,-80.06,115158.44365622416
322,1184751,37.41,-75.82,121698.2617243782
323,1137741,37.57,-77.26,119567.21479850469
324,1157999,37.05,-76.62,118767.0520128293
325,1133473,38.33,-77.38,117559.91488017233
326,1180944,37.49,-75.94,122111.50797513919
327,1120034,36.61,-77.82,123766.81627950256
328,1108981,38.53,-78.22,116705.1051441639
329,1091513,36.61,-78.86,123322.38596583967
330,1180620,37.57,-75.94,121738.97910992723
331,1129662,37.85,-77.5,119266.63564223748
332,1016899,36.73,-82.18,118466.52968476966
333,1177170,36.65,-76.06,121516.75900441592
334,1116802,39.09,-77.94,114517.34025539854
335,1107305,37.05,-78.26,123039.00852221521
336,1092077,38.13,-78.86,120857.51367072004
337,1180962,36.81,-75.94,119768.59590580434
338,1132766,37.17,-77.42,121422.28028269928
339,1131730,37.85,-77.46,118835.16540528504
340,1101106,36.97,-78.5,123269.07547820536
341,1042784,36.77,-80.94,118556.7631765327
342,1016570,36.93,-82.18,116676.48663114842
343,1159017,37.21,-76.62,121094.87042596689
344,1098828,37.29,-78.58,122706.2253907921
345,1094480,38.89,-78.74,113135.40277879217
346,1099863,37.57,-78.54,120470.26914159617
347,993723,36.65,-83.3,118008.1891163799
348,1123262,39.01,-77.7,114990.10518413784
349,1148697,37.37,-76.9,119896.9774607655
350,1009966,37.13,-82.5,115532.6190428841
351,1190537,37.49,-75.66,120688.45386986325
352,1025850,36.89,-81.74,117219.1414129671
353,1072864,36.69,-79.66,123489.92788381448
354,1002087,36.81,-82.9,116547.77598865682
355,1017986,36.97,-82.1,116347.24317927341
356,1107457,37.29,-78.26,121424.2287180376
357,1110069,37.69,-78.18,120905.3413404723
358,1111323,37.73,-78.1,119715.81858333808
359,1155303,37.57,-76.7,120129.96708850829
360,1036041,36.93,-81.26,118677.53879455115
361,1111273,38.17,-78.1,119099.66697183141
362,1118149,38.53,-77.9,118704.18401630997
363,1051974,37.45,-80.54,114698.45817301313
364,1096625,38.81,-78.66,115461.96138776328
365,1157275,37.01,-76.66,122223.55333017252
366,1143123,37.17,-77.1,120928.96647252011
367,1129612,38.05,-77.5,119343.0108101431
368,1104408,36.81,-78.38,124334.71031490328
369,1148217,37.41,-76.94,119450.82216325063
370,1191603,37.77,-75.62,122955.83816502194
371,1053115,37.25,-80.5,117291.74739618288
372,1093630,38.21,-78.78,120260.70684713972
373,1194543,37.57,-75.54,121583.39954810811
374,1113275,38.05,-78.06,119622.5441749766
375,1107746,37.09,-78.26,123074.43556697005
376,1154824,37.17,-76.74,118794.23953939308
377,1110096,37.73,-78.18,120384.49465488536
378,1098864,36.65,-78.58,121719.3549218681
379,1123542,39.17,-77.7,114998.69775143257
380,1132901,37.73,-77.42,120200.74694665465
381,1136919,37.21,-77.3,121215.56685497914
382,1166356,37.29,-76.38,120475.28575586373
383,1141055,37.53,-77.18,120845.48240846851
384,1017377,36.85,-82.14,117987.78228736059
385,1101107,37.45,-78.5,121601.90856204338
386,1007660,36.61,-82.62,119244.41274913464
387,1029845,37.09,-81.54,115291.50267871964
388,1073250,36.81,-79.62,122359.68760196515
389,1130727,37.37,-77.5,121538.02797695422
390,1006082,36.97,-82.7,115147.21659325906
391,1179839,36.77,-75.98,121342.6780879404
392,1011287,37.25,-82.42,115120.18823978682
393,1071936,37.65,-79.7,119050.01045276981
394,1020100,37.45,-82.02,113271.25219816364
395,1085006,36.81,-79.14,123530.40524361779
396,1044173,37.25,-80.9,115256.99637608313
397,1101523,37.53,-78.46,121346.45273809363
398,1080342,37.81,-79.34,120946.62540634733
399,1097817,38.97,-78.62,114818.62719246822
400,1125716,37.33,-77.66,121766.79068262097
401,1100342,38.41,-78.5,118006.75892486834
402,1066053,37.41,-79.94,118753.80133416575
403,1078941,37.77,-79.38,120807.04099664405
404,1121132,38.53,-77.78,117918.75266972333
405,1163895,37.13,-76.46,121279.52689095365
406,1083231,37.93,-79.22,122165.14119703643
407,1002959,36.61,-82.82,119065.91137614766
408,1113157,38.69,-78.06,116499.07882773892
409,1047458,36.57,-80.74,118291.71397588664
410,1117256,37.65,-77.9,120303.28372886208
411,1058760,37.05,-80.26,121730.0483335948
412,1113807,38.89,-78.02,116363.37986459918
413,1101933,36.85,-78.46,123863.88257560188
414,1134387,37.73,-77.38,119921.82304913801
415,1062182,37.61,-80.1,115876.36353582342
416,1133776,38.45,-77.38,116554.92631136139
417,1066154,36.69,-79.94,121548.14001626801
418,1074785,36.89,-79.58,122764.2397941913
419,1162301,37.37,-76.5,120640.49926724877
420,1044653,37.41,-80.86,114728.77618716416
421,1109761,36.61,-78.18,124097.75443524524
422,1094831,37.61,-78.74,121626.94602393787
423,1147256,38.13,-76.98,119574.10058547226
424,1109925,37.37,-78.18,121727.39944720025
425,1150065,37.97,-76.86,117615.59350467043
426,1118507,37.57,-77.86,120746.17708756158
427,1013275,36.93,-82.34,116987.8166514229
428,1071944,37.25,-79.7,121905.85547309749
429,1182048,37.29,-75.9,121416.01520462584
430,1123249,36.65,-77.7,123267.36534332222
431,1084936,37.21,-79.14,123500.57258225704
432,1069223,36.69,-79.82,122355.53090407055
433,1078976,38.29,-79.38,118044.5368997889
434,1044044,36.69,-80.9,120025.97641426192
435,1200528,37.89,-75.38,120866.74970402133
436,1086827,37.89,-79.06,119685.96001012008
437,1133550,37.13,-77.38,120774.0977826328
438,1141619,36.61,-77.14,124043.89852199597
439,1103428,39.21,-78.42,112978.88479356759
440,1068018,37.13,-79.86,122134.94189556324
441,1142070,38.09,-77.14,118351.99621825677
442,1150341,37.29,-76.86,119794.80664002219
443,1127848,38.09,-77.58,118947.79984292823
444,1086444,36.61,-79.06,123903.09662357943
445,1133407,38.09,-77.42,118164.00457427854
446,1068937,37.25,-79.82,120693.60593868229
447,1066548,37.45,-79.9,119084.127948373
448,1015423,37.21,-82.22,115486.50323625508
449,1149848,37.53,-76.9,120145.83345137798
450,1002472,36.85,-82.86,115298.64822646338
451,1101906,36.61,-78.46,123313.57573162462
452,1150348,37.41,-76.86,120819.78914160591
453,1182962,37.09,-75.9,121393.308232504
454,1085461,38.13,-79.1,121689.75926563721
455,1129700,39.05,-77.5,114097.01314306461
456,1057929,36.89,-80.3,121597.8060842814
457,1105377,37.13,-78.34,122725.90404300432
458,1095986,38.89,-78.7,113212.28030587971
459,1104454,38.89,-78.38,115563.38317176794
460,1106709,39.37,-78.3,111884.01665657193
461,1051028,36.81,-80.58,121057.4970372313
462,1129935,38.41,-77.5,117369.92678330137
463,1120983,37.29,-77.78,121459.68054151445
464,1200519,37.93,-75.38,120602.32977593865
465,1104397,36.85,-78.38,122996.30838537385
466,1085817,37.93,-79.1,120699.17363906294
467,1081712,37.57,-79.26,121451.89440649234
468,1152975,37.81,-76.78,120341.4720108232
469,1075894,38.09,-79.54,117698.15777361786
470,1101074,37.29,-78.5,122410.3223396031
471,1153116,36.81,-76.78,123032.91863068524
472,1145272,37.05,-77.02,122180.38524580865
473,1069767,37.33,-79.78,120961.63947624949
474,1111658,37.17,-78.1,123006.91278808661
475,1166279,36.93,-76.38,120161.23227849044
476,1123587,37.21,-77.7,122003.8730165255
477,1143456,38.21,-77.1,118761.24332865761
478,1105865,36.97,-78.3,123986.51671191645
479,1089095,37.21,-78.98,123587.29854284119
480,1105461,37.81,-78.34,120256.4813691265
481,1150732,37.73,-76.86,119607.86577979548
482,1020284,37.01,-81.98,116096.12757731754
483,1173643,37.21,-76.18,121214.40431791075
484,1105977,38.01,-78.3,118945.12278222952
485,1106969,37.85,-78.26,119359.71375896249
486,1097342,37.61,-78.62,121316.0661545869
487,1091369,37.21,-78.86,123580.07482964886
488,1039888,36.89,-81.1,119841.90218680304
489,1061656,37.81,-80.14,114896.26854764298
490,1094967,37.09,-78.74,123697.91068067758
491,1122001,37.69,-77.74,121062.5681781238
492,1102912,37.49,-78.42,121416.37327290984
493,1187691,37.53,-75.74,121015.39653116209
494,1141272,36.85,-77.14,121867.15658686866
495,1101381,38.29,-78.46,117371.73032044088
496,1170316,36.81,-76.26,120865.8505967566
497,1050475,37.09,-80.62,119736.88311319373
498,1101816,37.05,-78.46,123458.70752958603
499,1135023,37.01,-77.34,121839.35775027104
500,1086608,38.57,-79.06,115811.97153408501
501,1049353,37.33,-80.66,115001.6175582921
502,1170429,37.29,-76.26,121195.98679291447
503,1120190,39.13,-77.82,115224.45462994708
504,1121213,36.65,-77.78,123111.70042792943
505,1145233,37.73,-77.02,119956.03002731594
506,1104296,37.37,-78.38,121970.53928319784
507,1060821,37.05,-80.18,121162.52237888885
508,1146965,37.37,-76.98,121227.67923690473
509,1139565,38.09,-77.22,118154.54224852359
510,1117562,37.17,-77.9,122678.96248079366
511,1122170,37.29,-77.74,121516.53510523595
512,1117223,38.57,-77.9,117713.83102820048
513,1075826,37.29,-79.54,122926.65827710734
514,1120980,37.33,-77.78,121695.42205201874
515,1098168,38.53,-78.58,118056.74005302133
516,1071549,37.53,-79.7,118996.52532845913
517,1136862,38.85,-77.3,114894.62521872674
518,1093697,37.29,-78.78,122738.6188942273
519,1089991,38.69,-78.94,114788.74408463202
520,1119385,36.65,-77.86,122945.47593721662
521,1126834,36.89,-77.62,122013.74519292799
522,1078916,37.33,-79.38,123256.38883255246
523,1093102,38.81,-78.78,113295.72759211609
524,1094312,38.29,-78.74,119753.43237428702
525,1120102,37.61,-77.82,120991.39301609427
526,1107688,39.29,-78.26,112772.23113747816
527,1091284,37.97,-78.86,118889.5689927069
528,1061346,36.81,-80.14,120303.35502175392
529,1080956,37.53,-79.3,120897.87750374027
530,1100691,38.33,-78.5,117057.55906981119
531,1147042,37.45,-76.98,120637.28152346783
532,1012841,37.09,-82.34,115551.79631302564
533,1200523,37.85,-75.38,118260.43420620948
534,1158384,37.17,-76.62,119208.29631341345
535,1100252,38.65,-78.54,116724.52321939907
536,1073257,38.25,-79.62,117515.20642475922
537,1162128,37.05,-76.5,121263.53154177152
538,1058586,37.33,-80.26,117874.29416313127
539,1169314,37.61,-76.3,119126.8831428909
540,1131677,37.41,-77.46,120360.57516288254
541,1149989,36.57,-76.86,122831.42246150773
542,1171105,37.21,-76.22,121314.74637968565
543,1179508,37.09,-75.98,122618.96441066265
544,1057814,36.61,-80.3,120739.66011097567
545,1016903,37.17,-82.14,114824.4645307603
546,1121142,38.77,-77.78,116245.58544725165
547,1180463,37.17,-75.98,123430.12016767143
548,1147745,36.69,-76.94,122898.35460814262
549,1082354,37.09,-79.22,122418.25606601639
550,1018475,36.93,-82.1,117732.53299571465
551,1169233,37.53,-76.3,119962.83610144762
552,1018742,37.09,-82.06,114845.98093974801
553,1098145,36.81,-78.62,123895.27486799916
554,1117655,36.85,-77.9,122942.1568421739
555,1174298,37.81,-76.14,120485.88691040849
556,1126192,37.21,-77.62,121961.30252024793
557,1135336,38.33,-77.34,117254.54141810304
558,1097121,36.69,-78.66,122969.03207883619
559,1147192,37.01,-76.98,123083.99317877775
560,1095568,37.49,-78.7,121229.71356321062
561,1096569,37.49,-78.66,121430.71798367651
562,1078970,37.25,-79.38,122820.05599699572
563,1141025,37.77,-77.18,120022.37606826256
564,1075914,37.33,-79.54,122288.82785750613
565,989585,36.61,-83.46,117575.5143995213
566,1029754,36.65,-81.54,117155.35097323064
567,1133476,37.17,-77.38,120964.85693522348
568,1020602,37.49,-81.98,113701.85917022347
569,1149911,37.81,-76.9,120639.55229857191
570,1137029,37.65,-77.3,120125.26734557157
571,1090516,38.25,-78.9,121038.39422469925
572,1041940,36.89,-80.98,120474.37304715627
573,1101911,36.57,-78.46,121999.52167571042
574,1021715,36.81,-81.94,117736.97468026438
575,1048330,37.13,-80.7,119473.45980988075
576,1124573,36.89,-77.66,121848.9530513398
577,1081663,37.25,-79.26,123382.15874760365
578,1143664,37.53,-77.06,121132.76996997575
579,1102142,38.17,-78.46,118233.2135344073
580,1041379,36.97,-81.02,118771.33862810313
581,1071630,38.37,-79.7,115480.55635228354
582,1187123,37.81,-75.78,121102.73600484959
583,1163335,36.85,-76.46,121761.06508795184
584,1120969,37.53,-77.78,121085.13536077435
585,1117703,37.09,-77.9,122195.96731867136
586,1076491,37.65,-79.5,121253.5266439827
587,1104427,38.85,-78.38,116940.51363319346
588,1102496,37.81,-78.42,120590.30238901253
589,1143402,37.93,-77.1,118606.70498271486
590,1113703,38.61,-78.02,116770.23348620199
591,1110214,38.65,-78.14,115226.46459928712
592,1104227,38.77,-78.38,116998.27179050505
593,1058396,37.13,-80.26,119338.37159921999
594,1139803,37.09,-77.22,121500.26927646165
595,1160126,37.69,-76.58,118660.59148356286
596,1014999,36.85,-82.26,118621.86240707614
597,1101418,37.13,-78.46,122948.19218648171
598,1134736,37.37,-77.34,120787.96799158113
599,1098049,37.97,-78.62,119492.30346717827
600,1163473,37.29,-76.46,120767.14333186792
601,1116639,36.81,-77.94,123390.13338261415
602,1088146,37.89,-78.98,119529.61529835768
603,1061682,37.13,-80.14,119285.40734262361
604,1092296,37.89,-78.82,118626.36135526017
605,1161649,37.85,-76.54,120778.24941099974
606,1009424,37.13,-82.54,115532.89657852902
607,1078209,36.57,-79.42,123698.883887522
