,locID,lat,lon,data
0,1156874,36.69,-76.66,3143042.0
1,1113811,39.01,-78.02,2983288.0
2,1009148,36.81,-82.54,2999217.0
3,1055484,36.69,-80.38,3076519.0
4,1058204,37.65,-80.26,2947395.0
5,1137767,37.17,-77.26,3109828.0
6,1191630,37.65,-75.62,3118130.0
7,1137138,38.61,-77.3,3003648.0
8,1162065,36.73,-76.5,3098845.0
9,1089794,37.65,-78.94,3136792.0
10,1013866,36.81,-82.3,3047271.0
11,1010407,37.17,-82.46,2965225.0
12,1150451,37.05,-76.86,3118397.0
13,1098860,37.69,-78.58,3124064.0
14,1068107,37.77,-79.86,3004488.0
15,1055695,36.61,-80.38,3043975.0
16,1178138,37.21,-76.02,3127450.0
17,1090598,38.41,-78.9,3062336.0
18,1044253,36.97,-80.9,3050377.0
19,1117419,37.01,-77.9,3145673.0
20,1114238,38.01,-78.02,3078514.0
21,1123798,38.17,-77.7,3059249.0
22,1150864,37.49,-76.86,3092009.0
23,1100960,37.49,-78.5,3119732.0
24,1085165,38.21,-79.14,3104374.0
25,1119947,37.81,-77.82,3097374.0
26,1054263,37.13,-80.46,3085424.0
27,1115010,37.97,-77.98,3075281.0
28,1120006,36.77,-77.82,3159928.0
29,1101630,38.97,-78.46,2962889.0
30,1056852,36.85,-80.34,3122710.0
31,1094833,37.69,-78.74,3127215.0
32,1070624,38.25,-79.74,2996082.0
33,1136856,38.73,-77.3,3016706.0
34,1159683,36.73,-76.58,3127281.0
35,1176442,37.17,-76.1,3112638.0
36,1026030,36.77,-81.7,3071160.0
37,1112545,36.61,-78.06,3202538.0
38,1176697,37.57,-76.06,3135313.0
39,1081087,36.93,-79.3,3163693.0
40,1111684,38.13,-78.1,3072137.0
41,1130185,38.21,-77.5,3034128.0
42,1111478,37.69,-78.1,3112591.0
43,1116726,37.01,-77.94,3142173.0
44,1060000,36.89,-80.18,3082275.0
45,1057857,36.57,-80.3,3123825.0
46,1102192,37.81,-78.46,3096881.0
47,1057828,36.81,-80.3,3066896.0
48,1126246,37.29,-77.62,3131698.0
49,1076514,37.17,-79.5,3140011.0
50,1136470,36.85,-77.3,3117707.0
51,1163385,37.97,-76.46,3081754.0
52,1114333,38.17,-78.02,3050614.0
53,1092268,37.81,-78.82,3092928.0
54,1133682,38.17,-77.38,3032645.0
55,1155024,37.73,-76.74,3084780.0
56,1183416,37.89,-75.86,3090252.0
57,1183387,37.49,-75.86,3156068.0
58,1099374,37.05,-78.54,3188369.0
59,1169315,37.73,-76.3,3102231.0
60,1047707,37.33,-80.74,2946912.0
61,1139764,36.85,-77.22,3131629.0
62,991596,36.65,-83.38,2986215.0
63,1181423,37.41,-75.94,3159388.0
64,1066325,36.81,-79.94,3127947.0
65,1096075,37.13,-78.7,3182349.0
66,1113777,37.73,-78.02,3076370.0
67,1091027,37.05,-78.9,3178746.0
68,1035024,37.21,-81.3,2956211.0
69,1088905,36.97,-78.98,3182468.0
70,1083637,36.57,-79.18,3174701.0
71,1109759,38.77,-78.18,3018001.0
72,1061244,36.93,-80.14,3098463.0
73,1074512,37.17,-79.58,3141467.0
74,1051553,37.25,-80.58,2999805.0
75,1142022,37.37,-77.14,3121491.0
76,1160210,36.93,-76.58,3125961.0
77,1007501,36.73,-82.62,3054136.0
78,1081121,38.29,-79.3,3029551.0
79,1118709,37.69,-77.86,3113923.0
80,1102457,36.81,-78.42,3200686.0
81,1116761,38.33,-77.94,3053673.0
82,1155642,37.01,-76.7,3131612.0
83,1083105,38.37,-79.22,3017599.0
84,1065237,37.01,-79.98,3124523.0
85,1082058,38.01,-79.26,3141475.0
86,1066415,38.05,-79.94,2988584.0
87,1109494,37.45,-78.18,3116235.0
88,1070320,37.33,-79.74,3125465.0
89,1061466,37.57,-80.14,2963721.0
90,1088830,38.61,-78.98,2977831.0
91,1063464,36.81,-80.06,3085138.0
92,1044719,37.05,-80.86,2962324.0
93,1115571,36.85,-77.98,3148879.0
94,1126229,37.57,-77.62,3080550.0
95,1074938,37.49,-79.58,3123302.0
96,1094591,38.53,-78.74,3036929.0
97,1075667,37.45,-79.54,3080114.0
98,1027876,36.73,-81.62,2987142.0
99,1108376,38.21,-78.22,3087310.0
100,1109547,36.85,-78.18,3187885.0
101,1067974,37.89,-79.86,3004726.0
102,1172493,36.97,-76.18,3079945.0
103,994900,36.65,-83.22,3030333.0
104,1157123,36.77,-76.66,3163037.0
105,1095879,37.09,-78.7,3185012.0
106,1107900,37.17,-78.22,3178491.0
107,1180367,37.25,-75.98,3171626.0
108,1128217,38.29,-77.58,3047054.0
109,1060523,36.69,-80.18,3070568.0
110,1160007,38.09,-76.58,3063495.0
111,1121610,38.37,-77.78,3050680.0
112,1132709,37.37,-77.42,3111405.0
113,1121568,39.17,-77.78,2973116.0
114,1149297,38.17,-76.9,3037063.0
115,1091569,38.29,-78.86,3110865.0
116,1107323,39.05,-78.26,2953169.0
117,1168094,37.65,-76.34,3120520.0
118,1017594,36.73,-82.14,3042075.0
119,1126676,37.61,-77.62,3086284.0
120,1130733,37.45,-77.5,3107408.0
121,1081174,38.09,-79.3,3097862.0
122,1100615,38.17,-78.5,3025163.0
123,1137035,37.33,-77.3,3084039.0
124,1170775,36.57,-76.26,3140450.0
125,1111405,37.93,-78.1,3070250.0
126,1142741,38.01,-77.1,3036533.0
127,1175058,37.49,-76.14,3116961.0
128,1096235,36.61,-78.66,3199583.0
129,1136687,36.57,-77.3,3197539.0
130,1066859,37.37,-79.9,3057531.0
131,1182377,37.25,-75.9,3101180.0
132,1087227,38.49,-79.02,3001047.0
133,1096582,37.69,-78.66,3096571.0
134,1033053,37.17,-81.38,2958468.0
135,1027262,36.93,-81.66,2977130.0
136,1200845,37.89,-75.34,3119553.0
137,1068659,36.89,-79.82,3133222.0
138,1120429,36.57,-77.82,3177257.0
139,1023317,37.17,-81.86,2945905.0
140,1094289,38.37,-78.74,3084644.0
141,1133622,36.57,-77.38,3192798.0
142,1105425,37.61,-78.34,3123550.0
143,1151945,37.81,-76.82,3098795.0
144,1154187,36.61,-76.74,3156925.0
145,1137694,36.61,-77.26,3199918.0
146,1131727,36.73,-77.46,3148126.0
147,1089059,37.61,-78.98,3146658.0
148,1070400,37.25,-79.74,3132813.0
149,1008542,37.09,-82.58,2963162.0
150,1180696,37.73,-75.94,3115890.0
151,1017703,36.65,-82.14,3067606.0
152,1148063,36.85,-76.94,3146633.0
153,1009280,37.09,-82.54,2979426.0
154,1134391,36.81,-77.38,3136855.0
155,1101058,36.85,-78.5,3173159.0
156,1091373,38.33,-78.86,3102466.0
157,1051512,37.29,-80.58,2987829.0
158,1071212,37.97,-79.74,2998978.0
159,1044978,36.65,-80.86,3097372.0
160,1072922,37.13,-79.66,3122278.0
161,1137224,39.01,-77.3,2969041.0
162,1181560,37.33,-75.94,3179121.0
163,1122817,37.81,-77.74,3092772.0
164,1087328,37.37,-79.02,3139739.0
165,1140165,38.69,-77.18,3002918.0
166,1150935,36.69,-76.86,3173663.0
167,1134810,37.61,-77.34,3088143.0
168,1053072,37.41,-80.5,2961694.0
169,1023868,36.89,-81.82,2973443.0
170,1106261,37.85,-78.3,3091232.0
171,1138958,37.17,-77.22,3107272.0
172,1142465,36.85,-77.1,3136960.0
173,1096682,38.73,-78.66,3004863.0
174,1112682,37.53,-78.06,3105569.0
175,1116540,38.25,-77.94,3065347.0
176,1059737,37.05,-80.22,3115301.0
177,1000549,36.85,-82.94,2937150.0
178,1088918,37.05,-78.98,3165031.0
179,1115730,38.17,-77.98,3084315.0
180,1035976,37.09,-81.26,2975027.0
181,1124897,36.93,-77.66,3132556.0
182,1082488,36.97,-79.22,3181132.0
183,1133345,39.05,-77.42,2934392.0
184,1055130,36.93,-80.42,3104876.0
185,1163240,36.57,-76.46,3110725.0
186,1152988,38.05,-76.78,3094627.0
187,1056387,36.61,-80.34,3079408.0
188,1087666,37.85,-79.02,3087259.0
189,1141713,36.57,-77.14,3180458.0
190,1017917,37.05,-82.1,2954833.0
191,1067991,37.01,-79.86,3129903.0
192,1104021,37.81,-78.38,3091760.0
193,1039918,37.05,-81.1,2972419.0
194,1157630,36.57,-76.66,3144387.0
195,1137876,38.09,-77.26,3043554.0
196,1144499,37.85,-77.06,3080126.0
197,1117440,38.25,-77.9,3053932.0
198,1107397,37.13,-78.26,3159203.0
199,1179874,37.61,-75.98,3121165.0
200,1134801,38.21,-77.34,3041061.0
201,1038128,36.97,-81.18,3029887.0
202,1014601,37.13,-82.26,2975355.0
203,1105103,37.01,-78.34,3159591.0
204,1063143,37.33,-80.06,3043759.0
205,1128626,38.93,-77.54,2947731.0
206,1039618,37.21,-81.1,2912041.0
207,1087619,36.85,-79.02,3165592.0
208,1055829,36.57,-80.38,3089289.0
209,1142336,37.97,-77.14,3069232.0
210,1139005,37.33,-77.22,3085931.0
211,1135244,38.37,-77.34,3026945.0
212,1122595,38.77,-77.74,3000802.0
213,1016865,36.65,-82.18,3078647.0
214,1115653,37.45,-77.98,3134190.0
215,1183004,37.53,-75.9,3159175.0
216,1072941,37.85,-79.66,3042248.0
217,1075000,36.85,-79.58,3170536.0
218,1124730,36.61,-77.66,3174075.0
219,1106435,37.29,-78.3,3131718.0
220,1082046,38.17,-79.26,3068644.0
221,1106255,38.89,-78.3,2985145.0
222,1020118,36.73,-82.02,3049072.0
223,1116969,38.29,-77.94,3071731.0
224,1069846,36.65,-79.78,3156852.0
225,1119994,36.69,-77.82,3158926.0
226,1136795,37.57,-77.3,3069516.0
227,1062754,37.01,-80.06,3103984.0
228,1147000,37.77,-76.98,3081795.0
229,1109758,38.73,-78.18,2984696.0
230,1012337,36.89,-82.38,2995148.0
231,1113013,37.05,-78.06,3154038.0
232,1121742,38.93,-77.78,2981706.0
233,1162558,36.85,-76.5,3114234.0
234,1109753,36.77,-78.18,3197811.0
235,1104344,37.49,-78.38,3125751.0
236,1016013,36.97,-82.22,2972765.0
237,1123974,38.81,-77.7,2990227.0
238,1094817,37.21,-78.74,3173709.0
239,1149968,37.93,-76.9,3067625.0
240,1020971,36.93,-81.98,2995242.0
241,1132440,36.77,-77.42,3121042.0
242,1016941,37.25,-82.14,2914196.0
243,1023549,37.17,-81.82,2938309.0
244,1062608,37.13,-80.1,3090287.0
245,1150026,37.93,-76.86,3013016.0
246,1133716,37.49,-77.38,3087552.0
247,1086349,38.49,-79.06,2980791.0
248,1047381,37.01,-80.74,3053368.0
249,1087914,38.77,-79.02,2949851.0
250,1042061,37.21,-80.98,2922994.0
251,1133551,37.33,-77.38,3113438.0
252,1117821,36.77,-77.9,3155225.0
253,1095906,38.61,-78.7,3021119.0
254,1113272,36.93,-78.06,3167031.0
255,1109281,38.57,-78.18,2977812.0
256,1070627,36.69,-79.74,3159902.0
257,1169413,36.89,-76.3,3088453.0
258,1066673,37.93,-79.9,3011585.0
259,1182818,37.77,-75.9,3111567.0
260,1052655,36.73,-80.54,3112002.0
261,1180314,36.93,-75.98,3099065.0
262,1139727,36.81,-77.22,3130933.0
263,1152753,37.93,-76.78,3082868.0
264,1131392,38.69,-77.46,2993273.0
265,1117648,36.89,-77.9,3175707.0
266,1088946,36.93,-78.98,3175152.0
267,1103607,39.21,-78.38,2914360.0
268,1138372,37.09,-77.26,3127337.0
269,1110423,36.57,-78.14,3173575.0
270,1133221,37.09,-77.42,3128980.0
271,1035636,37.01,-81.26,2949040.0
272,1132829,36.57,-77.42,3179772.0
273,1139006,37.45,-77.22,3119658.0
274,1066274,38.13,-79.94,2977737.0
275,1120899,38.05,-77.78,3047822.0
276,1112743,38.73,-78.06,2987124.0
277,1106413,37.13,-78.3,3151695.0
278,1111097,39.05,-78.14,2981702.0
279,1164385,37.77,-76.42,3129153.0
280,1128620,38.65,-77.54,3007254.0
281,1057694,37.45,-80.3,2979770.0
282,1064518,37.61,-80.02,2991000.0
283,1100168,38.85,-78.54,2987727.0
284,1158741,37.37,-76.62,3077687.0
285,1023299,37.13,-81.86,2959522.0
286,1078981,36.65,-79.38,3169669.0
287,1128082,38.37,-77.58,3038780.0
288,1033367,37.25,-81.38,2948585.0
289,1142121,37.69,-77.14,3082383.0
290,1045695,37.05,-80.82,2992171.0
291,1127329,36.81,-77.58,3133236.0
292,1115721,37.73,-77.98,3086971.0
293,1142020,37.45,-77.14,3109680.0
294,1174876,36.89,-76.14,3085007.0
295,1101099,36.61,-78.5,3164056.0
296,1083227,38.05,-79.22,3146637.0
297,1065696,37.81,-79.94,3016375.0
298,1148273,37.01,-76.94,3164877.0
299,1101505,37.37,-78.46,3145650.0
300,1089628,36.85,-78.94,3163467.0
301,999863,36.77,-82.98,2995370.0
302,1130161,39.25,-77.5,2972602.0
303,1170714,37.65,-76.26,3102207.0
304,1043200,36.85,-80.94,3055860.0
305,1011214,37.13,-82.42,2969268.0
306,1066084,36.57,-79.94,3170889.0
307,1132992,36.93,-77.42,3117297.0
308,1169709,36.97,-76.3,3069938.0
309,1040886,36.73,-81.02,3060800.0
310,1102733,38.29,-78.42,3029164.0
311,1050929,37.41,-80.58,2935143.0
312,1109099,38.37,-78.18,3064789.0
313,1162064,37.85,-76.5,3108103.0
314,1078599,37.77,-79.42,3124605.0
315,1122172,37.37,-77.74,3120156.0
316,1032313,36.77,-81.42,3016160.0
317,1066778,37.85,-79.9,3007495.0
318,1086081,38.41,-79.1,3038176.0
319,1060310,37.25,-80.18,3036236.0
320,1079856,37.69,-79.34,3130747.0
321,1063480,37.85,-80.06,2968065.0
322,1184751,37.41,-75.82,3128090.0
323,1137741,37.57,-77.26,3071412.0
324,1157999,37.05,-76.62,3042494.0
325,1133473,38.33,-77.38,3024917.0
326,1180944,37.49,-75.94,3140975.0
327,1120034,36.61,-77.82,3183863.0
328,1108981,38.53,-78.22,2999679.0
329,1091513,36.61,-78.86,3167262.0
330,1180620,37.57,-75.94,3131545.0
331,1129662,37.85,-77.5,3063183.0
332,1016899,36.73,-82.18,3030280.0
333,1177170,36.65,-76.06,3108030.0
334,1116802,39.09,-77.94,2959958.0
335,1107305,37.05,-78.26,3164982.0
336,1092077,38.13,-78.86,3116128.0
337,1180962,36.81,-75.94,3064321.0
338,1132766,37.17,-77.42,3120985.0
339,1131730,37.85,-77.46,3051885.0
340,1101106,36.97,-78.5,3169263.0
341,1042784,36.77,-80.94,3034474.0
342,1016570,36.93,-82.18,2985355.0
343,1159017,37.21,-76.62,3106931.0
344,1098828,37.29,-78.58,3156008.0
345,1094480,38.89,-78.74,2916770.0
346,1099863,37.57,-78.54,3098800.0
347,993723,36.65,-83.3,3028209.0
348,1123262,39.01,-77.7,2969364.0
349,1148697,37.37,-76.9,3078380.0
350,1009966,37.13,-82.5,2961583.0
351,1190537,37.49,-75.66,3101423.0
352,1025850,36.89,-81.74,2996959.0
353,1072864,36.69,-79.66,3169105.0
354,1002087,36.81,-82.9,2984911.0
355,1017986,36.97,-82.1,2974966.0
356,1107457,37.29,-78.26,3122658.0
357,1110069,37.69,-78.18,3112359.0
358,1111323,37.73,-78.1,3082904.0
359,1155303,37.57,-76.7,3085752.0
360,1036041,36.93,-81.26,3035861.0
361,1111273,38.17,-78.1,3064104.0
362,1118149,38.53,-77.9,3057343.0
363,1051974,37.45,-80.54,2951730.0
364,1096625,38.81,-78.66,2979743.0
365,1157275,37.01,-76.66,3133686.0
366,1143123,37.17,-77.1,3103384.0
367,1129612,38.05,-77.5,3067761.0
368,1104408,36.81,-78.38,3198509.0
369,1148217,37.41,-76.94,3067901.0
370,1191603,37.77,-75.62,3163386.0
371,1053115,37.25,-80.5,3014421.0
372,1093630,38.21,-78.78,3101632.0
373,1194543,37.57,-75.54,3124386.0
374,1113275,38.05,-78.06,3078634.0
375,1107746,37.09,-78.26,3166297.0
376,1154824,37.17,-76.74,3045441.0
377,1110096,37.73,-78.18,3097793.0
378,1098864,36.65,-78.58,3126646.0
379,1123542,39.17,-77.7,2969043.0
380,1132901,37.73,-77.42,3089371.0
381,1136919,37.21,-77.3,3112728.0
382,1166356,37.29,-76.38,3090200.0
383,1141055,37.53,-77.18,3105521.0
384,1017377,36.85,-82.14,3019255.0
385,1101107,37.45,-78.5,3130792.0
386,1007660,36.61,-82.62,3049070.0
387,1029845,37.09,-81.54,2953606.0
388,1073250,36.81,-79.62,3140893.0
389,1130727,37.37,-77.5,3126246.0
390,1006082,36.97,-82.7,2944751.0
391,1179839,36.77,-75.98,3104856.0
392,1011287,37.25,-82.42,2954662.0
393,1071936,37.65,-79.7,3065614.0
394,1020100,37.45,-82.02,2910050.0
395,1085006,36.81,-79.14,3172556.0
396,1044173,37.25,-80.9,2958412.0
397,1101523,37.53,-78.46,3122966.0
398,1080342,37.81,-79.34,3116028.0
399,1097817,38.97,-78.62,2962846.0
400,1125716,37.33,-77.66,3131373.0
401,1100342,38.41,-78.5,3035792.0
402,1066053,37.41,-79.94,3049278.0
403,1078941,37.77,-79.38,3112400.0
404,1121132,38.53,-77.78,3036077.0
405,1163895,37.13,-76.46,3106987.0
406,1083231,37.93,-79.22,3147284.0
407,1002959,36.61,-82.82,3046199.0
408,1113157,38.69,-78.06,3001843.0
409,1047458,36.57,-80.74,3025936.0
410,1117256,37.65,-77.9,3095665.0
411,1058760,37.05,-80.26,3122097.0
412,1113807,38.89,-78.02,3000214.0
413,1101933,36.85,-78.46,3185698.0
414,1134387,37.73,-77.38,3082085.0
415,1062182,37.61,-80.1,2980466.0
416,1133776,38.45,-77.38,3002580.0
417,1066154,36.69,-79.94,3113435.0
418,1074785,36.89,-79.58,3151220.0
419,1162301,37.37,-76.5,3096535.0
420,1044653,37.41,-80.86,2948553.0
421,1109761,36.61,-78.18,3191093.0
422,1094831,37.61,-78.74,3127828.0
423,1147256,38.13,-76.98,3076911.0
424,1109925,37.37,-78.18,3131337.0
425,1150065,37.97,-76.86,3024655.0
426,1118507,37.57,-77.86,3106562.0
427,1013275,36.93,-82.34,2991746.0
428,1071944,37.25,-79.7,3127146.0
429,1182048,37.29,-75.9,3116010.0
430,1123249,36.65,-77.7,3170494.0
431,1084936,37.21,-79.14,3175975.0
432,1069223,36.69,-79.82,3137847.0
433,1078976,38.29,-79.38,3037031.0
434,1044044,36.69,-80.9,3071035.0
435,1200528,37.89,-75.38,3106957.0
436,1086827,37.89,-79.06,3074635.0
437,1133550,37.13,-77.38,3102632.0
438,1141619,36.61,-77.14,3186534.0
439,1103428,39.21,-78.42,2922353.0
440,1068018,37.13,-79.86,3130945.0
441,1142070,38.09,-77.14,3043387.0
442,1150341,37.29,-76.86,3076215.0
443,1127848,38.09,-77.58,3058443.0
444,1086444,36.61,-79.06,3179737.0
445,1133407,38.09,-77.42,3038079.0
446,1068937,37.25,-79.82,3097850.0
447,1066548,37.45,-79.9,3060728.0
448,1015423,37.21,-82.22,2960248.0
449,1149848,37.53,-76.9,3086894.0
450,1002472,36.85,-82.86,2949434.0
451,1101906,36.61,-78.46,3170892.0
452,1150348,37.41,-76.86,3102943.0
453,1182962,37.09,-75.9,3113205.0
454,1085461,38.13,-79.1,3129430.0
455,1129700,39.05,-77.5,2947149.0
456,1057929,36.89,-80.3,3115184.0
457,1105377,37.13,-78.34,3156750.0
458,1095986,38.89,-78.7,2920674.0
459,1104454,38.89,-78.38,2982988.0
460,1106709,39.37,-78.3,2892294.0
461,1051028,36.81,-80.58,3105733.0
462,1129935,38.41,-77.5,3022791.0
463,1120983,37.29,-77.78,3126651.0
464,1200519,37.93,-75.38,3098083.0
465,1104397,36.85,-78.38,3162678.0
466,1085817,37.93,-79.1,3104913.0
467,1081712,37.57,-79.26,3125826.0
468,1152975,37.81,-76.78,3093910.0
469,1075894,38.09,-79.54,3033125.0
470,1101074,37.29,-78.5,3149759.0
471,1153116,36.81,-76.78,3156697.0
472,1145272,37.05,-77.02,3135545.0
473,1069767,37.33,-79.78,3105176.0
474,1111658,37.17,-78.1,3165279.0
475,1166279,36.93,-76.38,3077285.0
476,1123587,37.21,-77.7,3141056.0
477,1143456,38.21,-77.1,3057197.0
478,1105865,36.97,-78.3,3189343.0
479,1089095,37.21,-78.98,3177437.0
480,1105461,37.81,-78.34,3096211.0
481,1150732,37.73,-76.86,3073540.0
482,1020284,37.01,-81.98,2969942.0
483,1173643,37.21,-76.18,3109592.0
484,1105977,38.01,-78.3,3062163.0
485,1106969,37.85,-78.26,3073902.0
486,1097342,37.61,-78.62,3116884.0
487,1091369,37.21,-78.86,3177324.0
488,1039888,36.89,-81.1,3066313.0
489,1061656,37.81,-80.14,2961065.0
490,1094967,37.09,-78.74,3182947.0
491,1122001,37.69,-77.74,3113575.0
492,1102912,37.49,-78.42,3125030.0
493,1187691,37.53,-75.74,3111146.0
494,1141272,36.85,-77.14,3128990.0
495,1101381,38.29,-78.46,3022022.0
496,1170316,36.81,-76.26,3094859.0
497,1050475,37.09,-80.62,3073983.0
498,1101816,37.05,-78.46,3175206.0
499,1135023,37.01,-77.34,3129663.0
500,1086608,38.57,-79.06,2980634.0
501,1049353,37.33,-80.66,2959185.0
502,1170429,37.29,-76.26,3107754.0
503,1120190,39.13,-77.82,2974484.0
504,1121213,36.65,-77.78,3166795.0
505,1145233,37.73,-77.02,3083882.0
506,1104296,37.37,-78.38,3138890.0
507,1060821,37.05,-80.18,3106168.0
508,1146965,37.37,-76.98,3112781.0
509,1139565,38.09,-77.22,3037306.0
510,1117562,37.17,-77.9,3158866.0
511,1122170,37.29,-77.74,3127436.0
512,1117223,38.57,-77.9,3032597.0
513,1075826,37.29,-79.54,3156759.0
514,1120980,37.33,-77.78,3132081.0
515,1098168,38.53,-78.58,3043717.0
516,1071549,37.53,-79.7,3063903.0
517,1136862,38.85,-77.3,2962629.0
518,1093697,37.29,-78.78,3157100.0
519,1089991,38.69,-78.94,2961599.0
520,1119385,36.65,-77.86,3162053.0
521,1126834,36.89,-77.62,3138923.0
522,1078916,37.33,-79.38,3168587.0
523,1093102,38.81,-78.78,2919631.0
524,1094312,38.29,-78.74,3088137.0
525,1120102,37.61,-77.82,3113631.0
526,1107688,39.29,-78.26,2915255.0
527,1091284,37.97,-78.86,3055678.0
528,1061346,36.81,-80.14,3078706.0
529,1080956,37.53,-79.3,3110025.0
530,1100691,38.33,-78.5,3009893.0
531,1147042,37.45,-76.98,3099449.0
532,1012841,37.09,-82.34,2956994.0
533,1200523,37.85,-75.38,3036827.0
534,1158384,37.17,-76.62,3057618.0
535,1100252,38.65,-78.54,3008041.0
536,1073257,38.25,-79.62,3025947.0
537,1162128,37.05,-76.5,3107497.0
538,1058586,37.33,-80.26,3025094.0
539,1169314,37.61,-76.3,3061114.0
540,1131677,37.41,-77.46,3092991.0
541,1149989,36.57,-76.86,3151212.0
542,1171105,37.21,-76.22,3111957.0
543,1179508,37.09,-75.98,3146738.0
544,1057814,36.61,-80.3,3085406.0
545,1016903,37.17,-82.14,2942819.0
546,1121142,38.77,-77.78,2997630.0
547,1180463,37.17,-75.98,3168018.0
548,1147745,36.69,-76.94,3155179.0
549,1082354,37.09,-79.22,3146344.0
550,1018475,36.93,-82.1,3012357.0
551,1169233,37.53,-76.3,3082833.0
552,1018742,37.09,-82.06,2940031.0
553,1098145,36.81,-78.62,3185953.0
554,1117655,36.85,-77.9,3162057.0
555,1174298,37.81,-76.14,3102368.0
556,1126192,37.21,-77.62,3136770.0
557,1135336,38.33,-77.34,3017912.0
558,1097121,36.69,-78.66,3161152.0
559,1147192,37.01,-76.98,3160827.0
560,1095568,37.49,-78.7,3117279.0
561,1096569,37.49,-78.66,3122382.0
562,1078970,37.25,-79.38,3156826.0
563,1141025,37.77,-77.18,3085748.0
564,1075914,37.33,-79.54,3139871.0
565,989585,36.61,-83.46,3022855.0
566,1029754,36.65,-81.54,2978384.0
567,1133476,37.17,-77.38,3108368.0
568,1020602,37.49,-81.98,2923559.0
569,1149911,37.81,-76.9,3100940.0
570,1137029,37.65,-77.3,3085685.0
571,1090516,38.25,-78.9,3120438.0
572,1041940,36.89,-80.98,3081665.0
573,1101911,36.57,-78.46,3134567.0
574,1021715,36.81,-81.94,3010933.0
575,1048330,37.13,-80.7,3064089.0
576,1124573,36.89,-77.66,3135400.0
577,1081663,37.25,-79.26,3172876.0
578,1143664,37.53,-77.06,3112587.0
579,1102142,38.17,-78.46,3043858.0
580,1041379,36.97,-81.02,3041268.0
581,1071630,38.37,-79.7,2969663.0
582,1187123,37.81,-75.78,3115726.0
583,1163335,36.85,-76.46,3121474.0
584,1120969,37.53,-77.78,3115218.0
585,1117703,37.09,-77.9,3147804.0
586,1076491,37.65,-79.5,3123131.0
587,1104427,38.85,-78.38,3017632.0
588,1102496,37.81,-78.42,3103022.0
589,1143402,37.93,-77.1,3048262.0
590,1113703,38.61,-78.02,3008852.0
591,1110214,38.65,-78.14,2966017.0
592,1104227,38.77,-78.38,3020543.0
593,1058396,37.13,-80.26,3063135.0
594,1139803,37.09,-77.22,3119871.0
595,1160126,37.69,-76.58,3048593.0
596,1014999,36.85,-82.26,3035512.0
597,1101418,37.13,-78.46,3163326.0
598,1134736,37.37,-77.34,3104153.0
599,1098049,37.97,-78.62,3073806.0
600,1163473,37.29,-76.46,3098591.0
601,1116639,36.81,-77.94,3175007.0
602,1088146,37.89,-78.98,3069974.0
603,1061682,37.13,-80.14,3057479.0
604,1092296,37.89,-78.82,3050441.0
605,1161649,37.85,-76.54,3106229.0
606,1009424,37.13,-82.54,2962187.0
607,1078209,36.57,-79.42,3173690.0
608,1192710,37.53,-75.58,3099776.0
609,1148910,37.41,-76.9,3079595.0
610,1103959,39.29,-78.38,2906274.0
611,1017492,37.33,-82.14,2921258.0
612,1088075,36.73,-79.02,3164245.0
613,1044980,37.13,-80.86,2972251.0
614,1104230,38.73,-78.38,3008312.0
615,1064104,37.45,-80.02,3015879.0
616,1115482,38.09,-77.98,3075974.0
617,1009709,36.85,-82.5,2980873.0
618,1110976,38.85,-78.14,3012249.0
619,1135024,38.41,-77.34,2982834.0
620,1006849,37.05,-82.66,2952488.0
621,1122190,37.21,-77.74,3131722.0
622,1093783,37.57,-78.78,3139054.0
623,1104357,38.49,-78.38,2964349.0
624,1091517,37.01,-78.86,3152451.0
625,1132884,37.25,-77.42,3122757.0
626,1186594,37.17,-75.78,3123119.0
627,1173629,36.73,-76.18,3093473.0
628,1106968,37.81,-78.26,3078122.0
629,1164865,37.45,-76.42,3107841.0
630,1112415,36.85,-78.06,3173134.0
631,1177160,36.85,-76.06,3081744.0
632,1122520,38.49,-77.74,3032785.0
633,1136445,36.77,-77.3,3120451.0
634,1087279,38.41,-79.02,3061631.0
635,1070619,36.81,-79.74,3126153.0
636,1028912,36.81,-81.58,3018371.0
637,1133739,36.85,-77.38,3123735.0
638,1044786,36.61,-80.86,3095765.0
639,1114682,37.45,-78.02,3128811.0
640,1162180,37.13,-76.5,3116369.0
641,1180630,36.61,-75.94,3055991.0
642,1103409,38.77,-78.42,3019849.0
643,1105433,37.77,-78.34,3111462.0
644,1083112,38.25,-79.22,3058184.0
645,1137982,37.85,-77.26,3070806.0
646,1140142,38.65,-77.18,3018448.0
647,1075223,37.89,-79.54,3056701.0
648,1116716,37.73,-77.94,3103047.0
649,1120976,37.41,-77.78,3123218.0
650,1071726,37.89,-79.7,2995821.0
651,1100753,38.89,-78.5,2969714.0
652,1028269,36.69,-81.62,2980554.0
653,1085346,37.77,-79.1,3065913.0
654,1107955,37.21,-78.22,3163019.0
655,1098946,37.33,-78.58,3171819.0
656,1059954,37.41,-80.18,2979364.0
657,1072360,37.01,-79.66,3130121.0
658,1071737,36.89,-79.7,3137083.0
659,1075798,37.61,-79.54,3088751.0
660,1086074,38.53,-79.1,2966553.0
661,1080957,37.57,-79.3,3107585.0
662,1086477,36.65,-79.06,3172856.0
663,1064131,36.77,-80.02,3111406.0
664,1076399,38.45,-79.5,2981682.0
665,1203972,38.01,-75.26,3099070.0
